CUI|LAT|TS|LUI|STT|SUI|ISPREF|AUI|SAUI|SCUI|SDUI|SAB|TTY|CODE|STR|SRL|SUPPRESS|CVF|ICD10CM_SPA|ICD10PCS_SPA|SNOMEDCT2ICD10|SNOMEDCT2ICD10_ENG|SNOMEDCT2ICD10_SPA|WIKIDATA|MESH_WIKI|SNOMED_CT_WIKI|ICD10_WIKI|ICD10CM_WIKI|ICD10PCS_WIKI|NCBI_WIKI|WN31|WN30|WN_SENSE|TUI|SEMTYPE|SEMGROUP|DEF
C0000052|CZE|P|L6759769|PF|S7873160|Y|A13046704||M0023173|D015061|MSHCZE|MH|D015061|enzym větvící alfa-glukan v poloze 1,4|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|CZE|S|L13061710|PF|S16026802|Y|A27684294||M0023173|D015061|MSHCZE|ET|D015061|větvící enzym|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|CZE|S|L13061710|PF|S16026802|Y|A27684294||M0023173|D015061|MSHCZE|ET|D015061|větvící enzym|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|CZE|S|L13067799|PF|S16027158|Y|A27746457||M0023173|D015061|MSHCZE|ET|D015061|škrob větvící enzym|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|CZE|S|L13067799|PF|S16027158|Y|A27746457||M0023173|D015061|MSHCZE|ET|D015061|škrob větvící enzym|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|PF|S0007584|N|A0016535||M0023173|D015061|MSH|MH|D015061|1,4-alpha-Glucan Branching Enzyme|0|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|PF|S0007584|N|A0016535||M0023173|D015061|MSH|MH|D015061|1,4-alpha-Glucan Branching Enzyme|0|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|PF|S0007584|Y|A0016536||||MTH|PN|NOCODE|1,4-alpha-Glucan Branching Enzyme|0|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|PF|S0007584|Y|A0016536||||MTH|PN|NOCODE|1,4-alpha-Glucan Branching Enzyme|0|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S0575717|N|A0630731||||SNMI|PT|F-687A0|1,4-alpha-Glucan branching enzyme|9|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S0575717|N|A0630731||||SNMI|PT|F-687A0|1,4-alpha-Glucan branching enzyme|9|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S0575717|Y|A27769867|97197014|58488005||SNOMEDCT_US|PT|58488005|1,4-alpha-Glucan branching enzyme|9|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S0575717|Y|A27769867|97197014|58488005||SNOMEDCT_US|PT|58488005|1,4-alpha-Glucan branching enzyme|9|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S10031008|N|A18243499||LP15278-2||LNC|LPN|LP15278-2|1,4-Alpha glucan branching enzyme|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S10031008|N|A18243499||LP15278-2||LNC|LPN|LP15278-2|1,4-Alpha glucan branching enzyme|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S10031008|N|A32930458||LP15278-2||LNC|LPDN|LP15278-2|1,4-Alpha glucan branching enzyme|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S10031008|N|A32930458||LP15278-2||LNC|LPDN|LP15278-2|1,4-Alpha glucan branching enzyme|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S10031008|Y|A23497527||MTHU027241||LNC|CN|MTHU027241|1,4-Alpha glucan branching enzyme|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VC|S10031008|Y|A23497527||MTHU027241||LNC|CN|MTHU027241|1,4-Alpha glucan branching enzyme|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VO|S0007578|Y|A0016529||M0023173|D015061|MSH|PM|D015061|1,4 alpha Glucan Branching Enzyme|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VO|S0007578|Y|A0016529||M0023173|D015061|MSH|PM|D015061|1,4 alpha Glucan Branching Enzyme|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VW|S2069199|Y|A1945338||M0023173|D015061|MSH|PM|D015061|Branching Enzyme, 1,4-alpha-Glucan|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VW|S2069199|Y|A1945338||M0023173|D015061|MSH|PM|D015061|Branching Enzyme, 1,4-alpha-Glucan|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VW|S2098796|Y|A1957372||M0023173|D015061|MSH|PM|D015061|Enzyme, 1,4-alpha-Glucan Branching|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|P|L0000052|VW|S2098796|Y|A1957372||M0023173|D015061|MSH|PM|D015061|Enzyme, 1,4-alpha-Glucan Branching|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|PF|S0020479|Y|A26663792||M0023173|D015061|MSH|ET|D015061|Branching Enzyme|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|PF|S0020479|Y|A26663792||M0023173|D015061|MSH|ET|D015061|Branching Enzyme|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|VC|S0604824|N|A0660631||||SNMI|SY|F-687A0|Branching enzyme|9|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|VC|S0604824|N|A0660631||||SNMI|SY|F-687A0|Branching enzyme|9|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|VC|S0604824|Y|A27781005|97198016|58488005||SNOMEDCT_US|SY|58488005|Branching enzyme|9|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|VC|S0604824|Y|A27781005|97198016|58488005||SNOMEDCT_US|SY|58488005|Branching enzyme|9|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|VW|S0038167|Y|A0054980||M0023173|D015061|MSH|PM|D015061|Enzyme, Branching|0|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006129|VW|S0038167|Y|A0054980||M0023173|D015061|MSH|PM|D015061|Enzyme, Branching|0|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006130|PF|S0020483|Y|A26596367||M0023173|D015061|MSH|ET|D015061|Branching Glycosyltransferase|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006130|PF|S0020483|Y|A26596367||M0023173|D015061|MSH|ET|D015061|Branching Glycosyltransferase|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006130|VW|S0045536|Y|A0064292||M0023173|D015061|MSH|PM|D015061|Glycosyltransferase, Branching|0|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0006130|VW|S0045536|Y|A0064292||M0023173|D015061|MSH|PM|D015061|Glycosyltransferase, Branching|0|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0038181|PF|S0088006|Y|A26612560||M0023173|D015061|MSH|ET|D015061|Starch Branching Enzyme|0|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0038181|PF|S0088006|Y|A26612560||M0023173|D015061|MSH|ET|D015061|Starch Branching Enzyme|0|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0038181|VW|S0020482|Y|A0032517||M0023173|D015061|MSH|PM|D015061|Branching Enzyme, Starch|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0038181|VW|S0020482|Y|A0032517||M0023173|D015061|MSH|PM|D015061|Branching Enzyme, Starch|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0038181|VW|S0038183|Y|A0054992||M0023173|D015061|MSH|PM|D015061|Enzyme, Starch Branching|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0038181|VW|S0038183|Y|A0054992||M0023173|D015061|MSH|PM|D015061|Enzyme, Starch Branching|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0354952|PF|S0463200|Y|A0526601||M0023173|D015061|MSH|N1|D015061|1,4-alpha-D-Glucan:1,4-alpha-D-glucan 6-alpha-D-(1,4-alpha-D-glucano)-transferase|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0354952|PF|S0463200|Y|A0526601||M0023173|D015061|MSH|N1|D015061|1,4-alpha-D-Glucan:1,4-alpha-D-glucan 6-alpha-D-(1,4-alpha-D-glucano)-transferase|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0455267|PF|S0589116|N|A0644206||||SNMI|SY|F-687A0|Amylo-(1,4,6)-transglycosylase|9|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0455267|PF|S0589116|N|A0644206||||SNMI|SY|F-687A0|Amylo-(1,4,6)-transglycosylase|9|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0455267|PF|S0589116|Y|A27766654|97199012|58488005||SNOMEDCT_US|SY|58488005|Amylo-(1,4,6)-transglycosylase|9|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0455267|PF|S0589116|Y|A27766654|97199012|58488005||SNOMEDCT_US|SY|58488005|Amylo-(1,4,6)-transglycosylase|9|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0693736|PF|S1083785|Y|A1141192||||SNM|PT|F-20460|alpha-Glucan-branching glycosyltransferase|9|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L0693736|PF|S1083785|Y|A1141192||||SNM|PT|F-20460|alpha-Glucan-branching glycosyltransferase|9|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L1000230|PF|S1200159|Y|A1169677||||SNM|PT|F-20580|Amylo (1-4 to 1-6)-transglucosidase|9|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L1000230|PF|S1200159|Y|A1169677||||SNM|PT|F-20580|Amylo (1-4 to 1-6)-transglucosidase|9|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ENG|S|L2723740|PF|S3293422|Y|A27780666|797225014|58488005||SNOMEDCT_US|FN|58488005|1,4-alpha-Glucan branching enzyme (substance)|9|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ENG|S|L2723740|PF|S3293422|Y|A27780666|797225014|58488005||SNOMEDCT_US|FN|58488005|1,4-alpha-Glucan branching enzyme (substance)|9|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|FIN|P|L1506985|PF|S1802894|Y|A13411980||M0023173|D015061|MSHFIN|MH|D015061|1,4-alfa-glukaania pilkkova entsyymi|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|FIN|P|L1506985|PF|S1802894|Y|A13411980||M0023173|D015061|MSHFIN|MH|D015061|1,4-alfa-glukaania pilkkova entsyymi|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|FRE|P|L3245041|PF|S3772546|Y|A7439435||M0023173|D015061|MSHFRE|MH|D015061|1,4-alpha-Glucan branching enzyme|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|FRE|P|L3245041|PF|S3772546|Y|A7439435||M0023173|D015061|MSHFRE|MH|D015061|1,4-alpha-Glucan branching enzyme|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|FRE|S|L3249889|PF|S3777508|Y|A27471065||M0023173|D015061|MSHFRE|ET|D015061|Branching enzyme|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|FRE|S|L3249889|PF|S3777508|Y|A27471065||M0023173|D015061|MSHFRE|ET|D015061|Branching enzyme|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|FRE|S|L3255958|PF|S3783781|Y|A27747981||M0023173|D015061|MSHFRE|ET|D015061|Enzyme branchante|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|FRE|S|L3255958|PF|S3783781|Y|A27747981||M0023173|D015061|MSHFRE|ET|D015061|Enzyme branchante|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|FRE|S|L9603503|PF|S12066276|Y|A27739162||M0023173|D015061|MSHFRE|ET|D015061|Amylo-(1,4-1,6)-transglycosylase|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|FRE|S|L9603503|PF|S12066276|Y|A27739162||M0023173|D015061|MSHFRE|ET|D015061|Amylo-(1,4-1,6)-transglycosylase|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|FRE|S|L9606715|PF|S12074214|Y|A27685948||M0023173|D015061|MSHFRE|ET|D015061|alpha-Glucan-branching glycosyltransferase|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|FRE|S|L9606715|PF|S12074214|Y|A27685948||M0023173|D015061|MSHFRE|ET|D015061|alpha-Glucan-branching glycosyltransferase|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|GER|P|L1226161|PF|S1468107|Y|A7480666||M0023173|D015061|MSHGER|MH|D015061|1,4-Alpha-Glucan-Verzweigungsenzym|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|GER|P|L1226161|PF|S1468107|Y|A7480666||M0023173|D015061|MSHGER|MH|D015061|1,4-Alpha-Glucan-Verzweigungsenzym|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|GER|S|L1239096|PF|S1481042|Y|A27580495||M0023173|D015061|MSHGER|ET|D015061|Branching Enzyme|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|GER|S|L1239096|PF|S1481042|Y|A27580495||M0023173|D015061|MSHGER|ET|D015061|Branching Enzyme|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|GER|S|L1310341|PF|S1552287|Y|A27535539||M0023173|D015061|MSHGER|ET|D015061|Verzweigungsenzym|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|GER|S|L1310341|PF|S1552287|Y|A27535539||M0023173|D015061|MSHGER|ET|D015061|Verzweigungsenzym|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ITA|P|L2139256|PF|S2477478|Y|A7550674||M0023173|D015061|MSHITA|MH|D015061|Enzima deramificante 1,4-alfa glucano|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ITA|P|L2139256|PF|S2477478|Y|A7550674||M0023173|D015061|MSHITA|MH|D015061|Enzima deramificante 1,4-alfa glucano|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ITA|S|L6959518|PF|S8101085|Y|A27482932||M0023173|D015061|MSHITA|ET|D015061|Glicosiltransferasi deramificante|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ITA|S|L6959518|PF|S8101085|Y|A27482932||M0023173|D015061|MSHITA|ET|D015061|Glicosiltransferasi deramificante|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ITA|S|L6961221|PF|S8100456|Y|A27617303||M0023173|D015061|MSHITA|ET|D015061|Enzima deramificante dell'amido|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ITA|S|L6961221|PF|S8100456|Y|A27617303||M0023173|D015061|MSHITA|ET|D015061|Enzima deramificante dell'amido|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|ITA|S|L6963039|PF|S8100457|Y|A27733218||M0023173|D015061|MSHITA|ET|D015061|Enzima deramificante|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|ITA|S|L6963039|PF|S8100457|Y|A27733218||M0023173|D015061|MSHITA|ET|D015061|Enzima deramificante|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|P|L3437333|PF|S3964827|Y|A24691790||M0023173|D015061|MSHJPN|PT|D015061|1,4-アルファ-グルカン分枝酵素|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|P|L3437333|PF|S3964827|Y|A24691790||M0023173|D015061|MSHJPN|PT|D015061|1,4-アルファ-グルカン分枝酵素|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3440041|PF|S3967535|Y|A15696556||M0023173|D015061|MSHJPN|SY|D015061|Q-酵素|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3440041|PF|S3967535|Y|A15696556||M0023173|D015061|MSHJPN|SY|D015061|Q-酵素|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3440982|PF|S3968476|Y|A15731934||M0023173|D015061|MSHJPN|SY|D015061|α-1,4-グルカン分枝酵素|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3440982|PF|S3968476|Y|A15731934||M0023173|D015061|MSHJPN|SY|D015061|α-1,4-グルカン分枝酵素|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3442955|PF|S3970449|Y|A15687807||M0023173|D015061|MSHJPN|SY|D015061|アミロ-(1,4-1,6)-トランスグリコシラーゼ|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3442955|PF|S3970449|Y|A15687807||M0023173|D015061|MSHJPN|SY|D015061|アミロ-(1,4-1,6)-トランスグリコシラーゼ|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3442982|PF|S3970476|Y|A19566436||M0023173|D015061|MSHJPN|SY|D015061|アミロペクチン分枝酵素|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3442982|PF|S3970476|Y|A19566436||M0023173|D015061|MSHJPN|SY|D015061|アミロペクチン分枝酵素|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3447652|PF|S3975146|Y|A15687806||M0023173|D015061|MSHJPN|SY|D015061|グリコーゲン分枝酵素|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3447652|PF|S3975146|Y|A15687806||M0023173|D015061|MSHJPN|SY|D015061|グリコーゲン分枝酵素|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3464965|PF|S3992459|Y|A15687809||M0023173|D015061|MSHJPN|SY|D015061|分枝酵素|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|S|L3464965|PF|S3992459|Y|A15687809||M0023173|D015061|MSHJPN|SY|D015061|分枝酵素|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|JPN|S|L7989661|PF|S10034077|Y|A15687808||M0023173|D015061|MSHJPN|SY|D015061|1,4-α-グルカン分枝酵素|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|JPN|S|L7989661|PF|S10034077|Y|A15687808||M0023173|D015061|MSHJPN|SY|D015061|1,4-α-グルカン分枝酵素|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|POL|P|L9698685|PF|S12146067|Y|A18977550||M0023173|D015061|MSHPOL|MH|D015061|Glikozylotransferaza rozgałęzień alfa glukanu|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|POL|P|L9698685|PF|S12146067|Y|A18977550||M0023173|D015061|MSHPOL|MH|D015061|Glikozylotransferaza rozgałęzień alfa glukanu|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|POL|S|L9674307|PF|S12162840|Y|A19001181||M0023173|D015061|MSHPOL|SY|D015061|Q-enzym|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|POL|S|L9674307|PF|S12162840|Y|A19001181||M0023173|D015061|MSHPOL|SY|D015061|Q-enzym|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|POL|S|L9677279|PF|S12144078|Y|A18980120||M0023173|D015061|MSHPOL|SY|D015061|Enzym rozgałęziający glikogen|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|POL|S|L9677279|PF|S12144078|Y|A18980120||M0023173|D015061|MSHPOL|SY|D015061|Enzym rozgałęziający glikogen|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|POR|P|L5380672|PF|S6154933|Y|A9139513||M0023173|D015061|MSHPOR|MH|D015061|Enzima Ramificadora de 1,4-alfa-Glucana|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|POR|P|L5380672|PF|S6154933|Y|A9139513||M0023173|D015061|MSHPOR|MH|D015061|Enzima Ramificadora de 1,4-alfa-Glucana|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|POR|S|L3304786|PF|S3832967|Y|A27699615||M0023173|D015061|MSHPOR|ET|D015061|Enzima Ramificadora|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|POR|S|L3304786|PF|S3832967|Y|A27699615||M0023173|D015061|MSHPOR|ET|D015061|Enzima Ramificadora|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|POR|S|L3304787|PF|S3832964|Y|A27556272||M0023173|D015061|MSHPOR|ET|D015061|Enzima Ramificadora de 1,4-alfa-Glucano|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|POR|S|L3304787|PF|S3832964|Y|A27556272||M0023173|D015061|MSHPOR|ET|D015061|Enzima Ramificadora de 1,4-alfa-Glucano|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|RUS|P|L3334680|PF|S3862174|Y|A8009325||M0023173|D015061|MSHRUS|MH|D015061|1,4-АЛЬФА-ГЛЮКАН-ВЕТВЯЩИЙ ФЕРМЕНТ|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|RUS|P|L3334680|PF|S3862174|Y|A8009325||M0023173|D015061|MSHRUS|MH|D015061|1,4-АЛЬФА-ГЛЮКАН-ВЕТВЯЩИЙ ФЕРМЕНТ|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|RUS|S|L0889244|PF|S1093061|Y|A13479447||M0023173|D015061|MSHRUS|SY|D015061|1,4-AL'FA-GLIUKAN-VETVIASHCHII FERMENT|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|RUS|S|L0889244|PF|S1093061|Y|A13479447||M0023173|D015061|MSHRUS|SY|D015061|1,4-AL'FA-GLIUKAN-VETVIASHCHII FERMENT|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|RUS|S|L1508333|PF|S1804242|Y|A13504748||M0023173|D015061|MSHRUS|SY|D015061|AMILOPEKTIN-VETVIASHCHII FERMENT|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|RUS|S|L1508333|PF|S1804242|Y|A13504748||M0023173|D015061|MSHRUS|SY|D015061|AMILOPEKTIN-VETVIASHCHII FERMENT|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|RUS|S|L1521880|PF|S1817789|Y|A13479448||M0023173|D015061|MSHRUS|SY|D015061|GLIKOGEN-VETVIASHCHII FERMENT|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|RUS|S|L1521880|PF|S1817789|Y|A13479448||M0023173|D015061|MSHRUS|SY|D015061|GLIKOGEN-VETVIASHCHII FERMENT|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|RUS|S|L1539458|PF|S1835367|Y|A13498397||M0023173|D015061|MSHRUS|SY|D015061|Q-FERMENT|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000052|RUS|S|L1539458|PF|S1835367|Y|A13498397||M0023173|D015061|MSHRUS|SY|D015061|Q-FERMENT|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000052|RUS|S|L1797524|PF|S2094665|Y|A13507523||M0023173|D015061|MSHRUS|SY|D015061|VETVLENIIA FERMENT|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
